HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 24320
Vectorization method: tfidf
Number of clusters: 607
Number of noise points: 14213 (58.4%)
  Cluster 519: 5 statements (persistence: 1.000)
  Cluster 522: 5 statements (persistence: 1.000)
  Cluster 526: 5 statements (persistence: 1.000)
  Cluster 527: 5 statements (persistence: 1.000)
  Cluster 532: 5 statements (persistence: 1.000)
  Cluster 542: 5 statements (persistence: 1.000)
  Cluster 543: 5 statements (persistence: 1.000)
  Cluster 545: 5 statements (persistence: 1.000)
  Cluster 546: 5 statements (persistence: 1.000)
  Cluster 547: 5 statements (persistence: 1.000)
  Cluster 548: 5 statements (persistence: 1.000)
  Cluster 550: 5 statements (persistence: 1.000)
  Cluster 556: 5 statements (persistence: 1.000)
  Cluster 557: 5 statements (persistence: 1.000)
  Cluster 562: 5 statements (persistence: 1.000)
  Cluster 566: 5 statements (persistence: 1.000)
  Cluster 567: 5 statements (persistence: 1.000)
  Cluster 572: 5 statements (persistence: 1.000)
  Cluster 574: 5 statements (persistence: 1.000)
  Cluster 578: 5 statements (persistence: 1.000)
  Cluster 583: 5 statements (persistence: 1.000)
  Cluster 584: 5 statements (persistence: 1.000)
  Cluster 585: 5 statements (persistence: 1.000)
  Cluster 586: 5 statements (persistence: 1.000)
  Cluster 588: 5 statements (persistence: 1.000)
  Cluster 590: 5 statements (persistence: 1.000)
  Cluster 591: 5 statements (persistence: 1.000)
  Cluster 594: 5 statements (persistence: 1.000)
  Cluster 596: 5 statements (persistence: 1.000)
  Cluster 598: 5 statements (persistence: 1.000)
  Cluster 600: 5 statements (persistence: 1.000)
  Cluster 602: 5 statements (persistence: 1.000)
  Cluster 604: 5 statements (persistence: 1.000)
